longitude,latitude,soil_liquid
96.95,40.35,0.2
97.05,40.35,0.202
97.15,40.35,0.261
97.25,40.35,0.196
97.35,40.35,0.185
97.45,40.35,0.221
97.55,40.35,0.221
97.65,40.35,0.22
97.75,40.35,0.237
97.85,40.35,0.216
97.95,40.35,0.314
98.05,40.35,0.283
98.15,40.35,0.296
98.25,40.35,0.284
98.35,40.35,0.304
98.45,40.35,0.197
98.55,40.35,0.16
98.65,40.35,0.172
98.75,40.35,0.199
98.85,40.35,0.231
98.95,40.35,0.219
99.05,40.35,0.222
99.15,40.35,0.239
99.25,40.35,0.225
99.35,40.35,0.238
99.45,40.35,0.272
99.55,40.35,0.29
99.65,40.35,0.291
99.75,40.35,0.203
99.85,40.35,0.231
99.95,40.35,0.096
92.95,40.45,0.295
93.05,40.45,0.33
93.15,40.45,0.322
93.25,40.45,0.32
93.35,40.45,0.293
93.45,40.45,0.287
93.55,40.45,0.282
93.65,40.45,0.278
93.75,40.45,0.276
93.85,40.45,0.246
93.95,40.45,0.161
94.05,40.45,0.255
94.15,40.45,0.188
94.25,40.45,0.245
94.35,40.45,0.275
94.45,40.45,0.274
94.55,40.45,0.263
94.65,40.45,0.26
94.75,40.45,0.263
94.85,40.45,0.243
94.95,40.45,0.273
95.05,40.45,0.271
95.15,40.45,0.248
95.25,40.45,0.268
95.35,40.45,0.268
95.45,40.45,0.25
95.55,40.45,0.261
95.65,40.45,0.253
95.75,40.45,0.212
95.85,40.45,0.209
95.95,40.45,0.213
96.05,40.45,0.241
96.15,40.45,0.22
96.25,40.45,0.224
96.35,40.45,0.212
96.45,40.45,0.27
96.55,40.45,0.193
96.65,40.45,0.172
96.75,40.45,0.227
96.85,40.45,0.214
96.95,40.45,0.216
97.05,40.45,0.208
97.15,40.45,0.239
97.25,40.45,0.238
97.35,40.45,0.229
97.45,40.45,0.231
97.55,40.45,0.22
97.65,40.45,0.231
97.75,40.45,0.22
97.85,40.45,0.228
97.95,40.45,0.234
98.05,40.45,0.235
98.15,40.45,0.314
98.25,40.45,0.174
98.35,40.45,0.174
98.45,40.45,0.171
98.55,40.45,0.163
98.65,40.45,0.192
98.75,40.45,0.161
98.85,40.45,0.175
98.95,40.45,0.176
99.05,40.45,0.181
99.15,40.45,0.198
99.25,40.45,0.219
99.35,40.45,0.278
99.45,40.45,0.275
99.55,40.45,0.232
99.65,40.45,0.287
99.75,40.45,0.298
99.85,40.45,0.12
99.95,40.45,0.127
100.05,40.45,0.155
93.55,40.55,0.267
93.65,40.55,0.207
93.75,40.55,0.228
93.85,40.55,0.218
93.95,40.55,0.213
94.05,40.55,0.247
94.15,40.55,0.247
94.25,40.55,0.293
94.35,40.55,0.303
94.45,40.55,0.219
94.55,40.55,0.282
94.65,40.55,0.282
94.75,40.55,0.283
94.85,40.55,0.304
94.95,40.55,0.296
95.05,40.55,0.313
95.15,40.55,0.264
95.25,40.55,0.272
95.35,40.55,0.273
95.45,40.55,0.274
95.55,40.55,0.253
95.65,40.55,0.255
95.75,40.55,0.275
95.85,40.55,0.263
95.95,40.55,0.259
96.05,40.55,0.277
96.15,40.55,0.252
96.25,40.55,0.214
96.35,40.55,0.208
96.45,40.55,0.243
96.55,40.55,0.273
96.65,40.55,0.262
96.75,40.55,0.26
96.85,40.55,0.229
96.95,40.55,0.235
97.05,40.55,0.222
97.15,40.55,0.221
97.25,40.55,0.232
97.35,40.55,0.204
97.45,40.55,0.238
97.55,40.55,0.22
97.65,40.55,0.222
97.75,40.55,0.223
97.85,40.55,0.203
97.95,40.55,0.231
98.05,40.55,0.231
98.15,40.55,0.221
98.25,40.55,0.188
98.75,40.55,0.184
98.85,40.55,0.162
98.95,40.55,0.163
99.05,40.55,0.178
99.15,40.55,0.177
99.25,40.55,0.191
99.35,40.55,0.182
99.45,40.55,0.235
99.55,40.55,0.23
99.65,40.55,0.237
99.75,40.55,0.28
99.85,40.55,0.311
99.95,40.55,0.156
100.05,40.55,0.143
100.15,40.55,0.12
93.75,40.65,0.233
93.85,40.65,0.165
93.95,40.65,0.224
94.05,40.65,0.205
94.15,40.65,0.273
94.25,40.65,0.283
94.35,40.65,0.292
94.45,40.65,0.306
94.55,40.65,0.307
94.65,40.65,0.319
94.75,40.65,0.307
94.85,40.65,0.32
94.95,40.65,0.321
95.05,40.65,0.289
95.15,40.65,0.289
95.25,40.65,0.292
95.35,40.65,0.258
95.45,40.65,0.275
95.55,40.65,0.264
95.65,40.65,0.216
95.75,40.65,0.222
95.85,40.65,0.231
95.95,40.65,0.227
96.05,40.65,0.237
96.15,40.65,0.225
96.25,40.65,0.256
96.35,40.65,0.266
96.45,40.65,0.246
96.55,40.65,0.261
96.65,40.65,0.236
96.75,40.65,0.223
96.85,40.65,0.199
96.95,40.65,0.199
97.05,40.65,0.194
97.15,40.65,0.183
97.25,40.65,0.163
97.35,40.65,0.195
97.45,40.65,0.178
97.55,40.65,0.221
97.65,40.65,0.224
97.75,40.65,0.21
97.85,40.65,0.212
97.95,40.65,0.209
98.05,40.65,0.208
98.15,40.65,0.177
98.25,40.65,0.2
98.85,40.65,0.181
98.95,40.65,0.19
99.05,40.65,0.162
99.15,40.65,0.183
99.25,40.65,0.161
99.35,40.65,0.252
99.45,40.65,0.205
99.55,40.65,0.233
99.65,40.65,0.257
99.75,40.65,0.335
99.85,40.65,0.331
99.95,40.65,0.32
100.05,40.65,0.145
100.15,40.65,0.151
93.75,40.75,0.192
93.85,40.75,0.199
93.95,40.75,0.193
94.05,40.75,0.165
94.15,40.75,0.199
94.25,40.75,0.269
94.35,40.75,0.256
94.45,40.75,0.272
94.55,40.75,0.251
94.65,40.75,0.244
94.75,40.75,0.302
94.85,40.75,0.285
94.95,40.75,0.303
95.05,40.75,0.295
95.15,40.75,0.247
95.25,40.75,0.241
95.35,40.75,0.225
95.45,40.75,0.228
95.55,40.75,0.217
95.65,40.75,0.228
95.75,40.75,0.206
95.85,40.75,0.225
95.95,40.75,0.177
96.05,40.75,0.177
96.15,40.75,0.201
96.25,40.75,0.231
96.35,40.75,0.21
96.45,40.75,0.208
96.55,40.75,0.234
96.65,40.75,0.185
96.75,40.75,0.16
96.85,40.75,0.172
96.95,40.75,0.121
97.05,40.75,0.158
97.15,40.75,0.139
97.25,40.75,0.145
97.35,40.75,0.146
97.45,40.75,0.128
97.55,40.75,0.165
97.65,40.75,0.171
97.75,40.75,0.164
97.85,40.75,0.165
97.95,40.75,0.178
98.05,40.75,0.16
98.15,40.75,0.177
98.25,40.75,0.181
98.95,40.75,0.193
99.05,40.75,0.193
99.15,40.75,0.183
99.25,40.75,0.2
99.35,40.75,0.227
99.45,40.75,0.239
99.55,40.75,0.232
99.65,40.75,0.26
99.75,40.75,0.321
99.85,40.75,0.329
99.95,40.75,0.334
100.05,40.75,0.328
100.15,40.75,0.299
93.85,40.85,0.168
93.95,40.85,0.178
94.05,40.85,0.16
94.15,40.85,0.169
94.25,40.85,0.177
94.35,40.85,0.196
94.45,40.85,0.166
94.55,40.85,0.221
94.65,40.85,0.215
94.75,40.85,0.238
94.85,40.85,0.273
94.95,40.85,0.269
95.05,40.85,0.254
95.15,40.85,0.245
95.25,40.85,0.214
95.35,40.85,0.212
95.45,40.85,0.217
95.55,40.85,0.236
95.65,40.85,0.216
95.75,40.85,0.214
95.85,40.85,0.232
95.95,40.85,0.194
96.05,40.85,0.164
96.15,40.85,0.184
96.25,40.85,0.174
96.35,40.85,0.174
96.45,40.85,0.193
96.55,40.85,0.177
96.65,40.85,0.173
96.75,40.85,0.159
96.85,40.85,0.145
96.95,40.85,0.142
97.05,40.85,0.13
97.15,40.85,0.133
97.25,40.85,0.139
97.35,40.85,0.172
97.45,40.85,0.18
97.55,40.85,0.176
97.65,40.85,0.172
97.75,40.85,0.196
97.85,40.85,0.179
97.95,40.85,0.183
98.05,40.85,0.164
98.15,40.85,0.194
98.25,40.85,0.18
98.35,40.85,0.194
99.15,40.85,0.181
99.25,40.85,0.178
99.35,40.85,0.235
99.45,40.85,0.231
99.65,40.85,0.224
99.75,40.85,0.269
99.85,40.85,0.333
99.95,40.85,0.329
100.05,40.85,0.329
93.95,40.95,0.3
94.05,40.95,0.315
94.15,40.95,0.288
94.25,40.95,0.26
94.35,40.95,0.192
94.45,40.95,0.195
94.55,40.95,0.184
94.65,40.95,0.187
94.75,40.95,0.237
94.85,40.95,0.238
94.95,40.95,0.219
95.05,40.95,0.218
95.15,40.95,0.238
95.25,40.95,0.216
95.35,40.95,0.216
95.45,40.95,0.205
95.55,40.95,0.234
95.65,40.95,0.212
95.75,40.95,0.22
95.85,40.95,0.208
95.95,40.95,0.223
96.05,40.95,0.19
96.15,40.95,0.179
96.25,40.95,0.169
96.35,40.95,0.167
96.45,40.95,0.164
96.55,40.95,0.158
96.65,40.95,0.158
96.75,40.95,0.145
96.85,40.95,0.144
96.95,40.95,0.138
97.05,40.95,0.154
97.15,40.95,0.141
97.25,40.95,0.16
97.35,40.95,0.194
97.45,40.95,0.178
97.55,40.95,0.181
97.65,40.95,0.185
97.75,40.95,0.182
97.85,40.95,0.183
97.95,40.95,0.179
98.05,40.95,0.171
98.15,40.95,0.187
94.05,41.05,0.313
94.15,41.05,0.295
94.25,41.05,0.27
94.35,41.05,0.228
94.45,41.05,0.216
94.55,41.05,0.197
94.65,41.05,0.192
94.75,41.05,0.188
94.85,41.05,0.187
94.95,41.05,0.179
95.05,41.05,0.19
95.15,41.05,0.224
95.25,41.05,0.202
95.35,41.05,0.212
95.45,41.05,0.234
95.55,41.05,0.224
95.65,41.05,0.202
95.75,41.05,0.212
95.85,41.05,0.22
95.95,41.05,0.226
96.05,41.05,0.235
96.15,41.05,0.235
96.25,41.05,0.165
96.35,41.05,0.17
96.45,41.05,0.121
96.55,41.05,0.13
96.65,41.05,0.148
96.75,41.05,0.146
96.85,41.05,0.156
96.95,41.05,0.132
97.05,41.05,0.128
97.15,41.05,0.153
97.25,41.05,0.149
97.35,41.05,0.184
97.45,41.05,0.174
97.55,41.05,0.168
97.65,41.05,0.172
97.75,41.05,0.166
97.85,41.05,0.169
97.95,41.05,0.167
98.05,41.05,0.172
94.15,41.15,0.231
94.25,41.15,0.204
94.35,41.15,0.227
94.45,41.15,0.22
94.55,41.15,0.239
94.65,41.15,0.237
94.75,41.15,0.167
94.85,41.15,0.175
94.95,41.15,0.184
95.05,41.15,0.174
95.15,41.15,0.164
95.25,41.15,0.229
95.35,41.15,0.22
95.45,41.15,0.233
95.55,41.15,0.202
95.65,41.15,0.218
95.75,41.15,0.229
95.85,41.15,0.21
95.95,41.15,0.219
96.05,41.15,0.229
96.15,41.15,0.216
96.25,41.15,0.195
96.35,41.15,0.158
96.45,41.15,0.144
96.55,41.15,0.143
96.65,41.15,0.126
96.75,41.15,0.156
96.85,41.15,0.13
96.95,41.15,0.127
97.05,41.15,0.18
97.15,41.15,0.129
97.25,41.15,0.181
97.35,41.15,0.193
97.45,41.15,0.167
97.55,41.15,0.199
97.65,41.15,0.239
97.75,41.15,0.239
97.85,41.15,0.218
94.25,41.25,0.234
94.35,41.25,0.205
94.45,41.25,0.213
94.55,41.25,0.238
94.65,41.25,0.224
94.75,41.25,0.227
94.85,41.25,0.235
94.95,41.25,0.231
95.05,41.25,0.231
95.15,41.25,0.201
95.25,41.25,0.202
95.35,41.25,0.232
95.45,41.25,0.166
95.55,41.25,0.195
95.65,41.25,0.172
95.75,41.25,0.188
95.85,41.25,0.16
95.95,41.25,0.161
96.05,41.25,0.169
96.15,41.25,0.186
96.25,41.25,0.154
96.35,41.25,0.14
96.45,41.25,0.126
96.55,41.25,0.146
96.65,41.25,0.144
96.75,41.25,0.158
96.85,41.25,0.143
96.95,41.25,0.154
97.05,41.25,0.137
97.15,41.25,0.161
97.25,41.25,0.167
97.35,41.25,0.178
97.45,41.25,0.169
97.55,41.25,0.189
97.65,41.25,0.179
97.75,41.25,0.21
94.45,41.35,0.202
94.55,41.35,0.212
94.65,41.35,0.169
94.75,41.35,0.225
94.85,41.35,0.203
94.95,41.35,0.211
95.05,41.35,0.202
95.15,41.35,0.232
95.25,41.35,0.231
95.35,41.35,0.219
95.45,41.35,0.181
95.55,41.35,0.189
95.65,41.35,0.129
95.75,41.35,0.122
95.85,41.35,0.132
95.95,41.35,0.123
96.05,41.35,0.123
96.15,41.35,0.125
96.25,41.35,0.14
96.35,41.35,0.146
96.45,41.35,0.135
96.55,41.35,0.126
96.65,41.35,0.146
96.75,41.35,0.141
96.85,41.35,0.125
96.95,41.35,0.122
97.05,41.35,0.125
97.15,41.35,0.163
97.25,41.35,0.195
97.35,41.35,0.176
97.45,41.35,0.189
97.55,41.35,0.199
97.65,41.35,0.192
94.55,41.45,0.16
94.65,41.45,0.168
94.75,41.45,0.236
94.85,41.45,0.225
94.95,41.45,0.234
95.05,41.45,0.224
95.15,41.45,0.234
95.25,41.45,0.215
95.35,41.45,0.216
95.45,41.45,0.231
95.55,41.45,0.188
95.65,41.45,0.163
95.75,41.45,0.133
95.85,41.45,0.088
95.95,41.45,0.104
96.05,41.45,0.098
96.15,41.45,0.142
96.25,41.45,0.155
96.35,41.45,0.133
96.45,41.45,0.126
96.55,41.45,0.136
96.65,41.45,0.13
96.75,41.45,0.146
96.85,41.45,0.123
96.95,41.45,0.151
97.05,41.45,0.149
97.15,41.45,0.12
97.25,41.45,0.12
97.35,41.45,0.138
97.45,41.45,0.156
97.55,41.45,0.181
94.65,41.55,0.194
94.75,41.55,0.223
94.85,41.55,0.213
94.95,41.55,0.232
95.05,41.55,0.199
95.15,41.55,0.179
95.25,41.55,0.189
95.35,41.55,0.189
95.45,41.55,0.195
95.55,41.55,0.173
95.65,41.55,0.165
95.75,41.55,0.098
95.85,41.55,0.085
95.95,41.55,0.094
96.05,41.55,0.104
96.15,41.55,0.125
96.25,41.55,0.152
96.35,41.55,0.141
96.45,41.55,0.158
96.55,41.55,0.139
96.65,41.55,0.152
96.75,41.55,0.156
96.85,41.55,0.135
96.95,41.55,0.125
97.05,41.55,0.131
97.15,41.55,0.131
97.25,41.55,0.134
97.35,41.55,0.132
97.45,41.55,0.17
97.55,41.55,0.163
97.65,41.55,0.195
94.75,41.65,0.165
94.85,41.65,0.163
94.95,41.65,0.184
95.05,41.65,0.163
95.15,41.65,0.19
95.25,41.65,0.195
95.35,41.65,0.162
95.45,41.65,0.185
95.55,41.65,0.165
95.65,41.65,0.194
95.75,41.65,0.15
95.85,41.65,0.107
95.95,41.65,0.113
96.05,41.65,0.102
96.15,41.65,0.087
96.25,41.65,0.126
96.35,41.65,0.13
96.45,41.65,0.138
96.55,41.65,0.144
96.65,41.65,0.143
96.75,41.65,0.145
96.85,41.65,0.135
96.95,41.65,0.158
97.05,41.65,0.159
97.15,41.65,0.153
97.25,41.65,0.138
97.35,41.65,0.165
97.45,41.65,0.182
97.55,41.65,0.164
97.65,41.65,0.176
97.75,41.65,0.189
95.05,41.75,0.189
95.15,41.75,0.123
95.25,41.75,0.152
95.35,41.75,0.109
95.45,41.75,0.086
95.55,41.75,0.118
95.65,41.75,0.085
95.75,41.75,0.114
95.85,41.75,0.102
95.95,41.75,0.099
96.05,41.75,0.089
96.15,41.75,0.082
96.25,41.75,0.105
96.35,41.75,0.107
96.45,41.75,0.123
96.55,41.75,0.154
96.65,41.75,0.122
96.75,41.75,0.157
96.85,41.75,0.151
96.95,41.75,0.123
97.05,41.75,0.143
97.15,41.75,0.147
97.25,41.75,0.165
97.35,41.75,0.199
97.45,41.75,0.196
97.55,41.75,0.196
97.65,41.75,0.185
97.75,41.75,0.183
95.55,41.85,0.101
95.95,41.85,0.1
96.05,41.85,0.09
96.15,41.85,0.104
96.25,41.85,0.106
96.35,41.85,0.14
96.45,41.85,0.13
96.55,41.85,0.156
96.65,41.85,0.125
96.75,41.85,0.12
96.85,41.85,0.14
96.95,41.85,0.15
97.05,41.85,0.13
97.15,41.85,0.147
97.25,41.85,0.168
97.35,41.85,0.171
97.45,41.85,0.185
97.55,41.85,0.185
97.65,41.85,0.179
96.05,41.95,0.098
96.15,41.95,0.096
96.25,41.95,0.117
96.35,41.95,0.099
96.45,41.95,0.14
96.55,41.95,0.127
96.65,41.95,0.145
96.75,41.95,0.142
96.85,41.95,0.14
96.95,41.95,0.12
97.05,41.95,0.14
97.15,41.95,0.165
97.25,41.95,0.17
97.35,41.95,0.185
97.45,41.95,0.165
97.55,41.95,0.173
97.65,41.95,0.164
96.05,42.05,0.092
96.15,42.05,0.109
96.25,42.05,0.12
96.35,42.05,0.153
96.45,42.05,0.135
96.55,42.05,0.15
96.65,42.05,0.155
96.75,42.05,0.153
96.85,42.05,0.128
96.95,42.05,0.163
97.05,42.05,0.151
97.15,42.05,0.143
97.25,42.05,0.187
97.35,42.05,0.231
97.45,42.05,0.227
97.55,42.05,0.23
96.05,42.15,0.157
96.15,42.15,0.131
96.25,42.15,0.122
96.35,42.15,0.12
96.45,42.15,0.157
96.55,42.15,0.129
96.65,42.15,0.13
96.75,42.15,0.182
96.85,42.15,0.173
96.95,42.15,0.122
97.05,42.15,0.138
97.15,42.15,0.157
97.25,42.15,0.169
97.35,42.15,0.203
97.45,42.15,0.21
97.55,42.15,0.22
96.05,42.25,0.189
96.15,42.25,0.165
96.25,42.25,0.22
96.35,42.25,0.23
96.45,42.25,0.213
96.55,42.25,0.224
96.65,42.25,0.232
96.75,42.25,0.127
96.85,42.25,0.146
96.95,42.25,0.169
97.05,42.25,0.16
97.15,42.25,0.233
97.25,42.25,0.252
97.35,42.25,0.242
97.45,42.25,0.171
96.15,42.35,0.161
96.25,42.35,0.186
96.35,42.35,0.168
96.45,42.35,0.22
96.55,42.35,0.191
96.65,42.35,0.175
96.75,42.35,0.199
96.85,42.35,0.169
96.95,42.35,0.226
97.05,42.35,0.227
97.15,42.35,0.239
97.25,42.35,0.275
97.35,42.35,0.245
96.15,42.45,0.171
96.25,42.45,0.141
96.35,42.45,0.157
96.45,42.45,0.154
96.55,42.45,0.159
96.65,42.45,0.182
96.75,42.45,0.218
96.85,42.45,0.222
96.95,42.45,0.234
97.05,42.45,0.216
97.15,42.45,0.237
97.25,42.45,0.247
97.35,42.45,0.164
96.15,42.55,0.168
96.25,42.55,0.12
96.35,42.55,0.136
96.45,42.55,0.143
96.55,42.55,0.159
96.65,42.55,0.176
96.75,42.55,0.203
96.85,42.55,0.216
96.95,42.55,0.237
97.05,42.55,0.211
97.15,42.55,0.211
97.25,42.55,0.172
96.25,42.65,0.194
96.35,42.65,0.137
96.45,42.65,0.12
96.55,42.65,0.127
96.65,42.65,0.225
96.75,42.65,0.218
96.85,42.65,0.19
96.95,42.65,0.173
97.05,42.65,0.193
97.15,42.65,0.173
97.25,42.65,0.173
96.65,42.75,0.163
96.75,42.75,0.193
96.85,42.75,0.183
96.95,42.75,0.192
97.05,42.75,0.193
97.15,42.75,0.185
130.85,43.45,0.112
131.15,43.45,0.087
128.95,43.55,0.174
129.05,43.55,0.184
130.75,43.55,0.114
130.85,43.55,0.093
130.95,43.55,0.102
131.05,43.55,0.08
131.15,43.55,0.082
128.85,43.65,0.1
128.95,43.65,0.08
129.05,43.65,0.099
129.15,43.65,0.089
130.55,43.65,0.089
130.65,43.65,0.087
130.75,43.65,0.095
130.85,43.65,0.094
130.95,43.65,0.112
131.05,43.65,0.111
131.15,43.65,0.113
128.75,43.75,0.185
128.85,43.75,0.175
128.95,43.75,0.164
129.05,43.75,0.09
129.15,43.75,0.109
130.45,43.75,0.113
130.55,43.75,0.182
130.65,43.75,0.112
130.75,43.75,0.117
130.85,43.75,0.097
130.95,43.75,0.116
131.05,43.75,0.115
131.15,43.75,0.117
128.75,43.85,0.194
128.85,43.85,0.194
128.95,43.85,0.193
129.05,43.85,0.181
129.15,43.85,0.099
129.25,43.85,0.108
129.35,43.85,0.098
130.05,43.85,0.119
130.45,43.85,0.094
130.55,43.85,0.183
130.65,43.85,0.194
130.75,43.85,0.112
130.85,43.85,0.118
130.95,43.85,0.099
131.05,43.85,0.088
131.15,43.85,0.104
128.65,43.95,0.148
128.75,43.95,0.175
128.85,43.95,0.195
128.95,43.95,0.165
129.05,43.95,0.175
129.15,43.95,0.172
129.25,43.95,0.168
129.35,43.95,0.186
129.45,43.95,0.086
129.55,43.95,0.097
129.65,43.95,0.088
129.75,43.95,0.099
130.05,43.95,0.101
130.15,43.95,0.081
130.35,43.95,0.081
130.45,43.95,0.084
130.55,43.95,0.115
130.65,43.95,0.107
130.75,43.95,0.163
130.85,43.95,0.119
130.95,43.95,0.097
131.05,43.95,0.097
131.15,43.95,0.088
128.65,44.05,0.127
128.75,44.05,0.194
128.85,44.05,0.184
128.95,44.05,0.195
129.05,44.05,0.194
129.15,44.05,0.172
129.25,44.05,0.166
129.35,44.05,0.164
129.45,44.05,0.173
129.55,44.05,0.175
129.65,44.05,0.188
129.75,44.05,0.119
129.85,44.05,0.11
129.95,44.05,0.091
130.05,44.05,0.092
130.15,44.05,0.093
130.25,44.05,0.11
130.35,44.05,0.091
130.45,44.05,0.104
130.55,44.05,0.105
130.65,44.05,0.088
130.75,44.05,0.178
130.85,44.05,0.19
130.95,44.05,0.195
131.05,44.05,0.08
131.15,44.05,0.109
131.25,44.05,0.117
127.75,44.15,0.145
127.85,44.15,0.155
127.95,44.15,0.14
128.05,44.15,0.125
128.55,44.15,0.135
128.65,44.15,0.128
128.75,44.15,0.182
128.85,44.15,0.181
128.95,44.15,0.192
129.05,44.15,0.171
129.15,44.15,0.193
129.25,44.15,0.167
129.35,44.15,0.185
129.45,44.15,0.162
129.55,44.15,0.193
129.65,44.15,0.198
129.75,44.15,0.109
129.85,44.15,0.109
129.95,44.15,0.119
130.05,44.15,0.101
130.15,44.15,0.115
130.25,44.15,0.113
130.35,44.15,0.103
130.45,44.15,0.112
130.55,44.15,0.095
130.65,44.15,0.08
130.75,44.15,0.167
130.85,44.15,0.183
130.95,44.15,0.162
131.05,44.15,0.168
131.15,44.15,0.094
131.25,44.15,0.104
127.65,44.25,0.155
127.75,44.25,0.146
127.85,44.25,0.157
127.95,44.25,0.16
128.05,44.25,0.138
128.45,44.25,0.164
128.55,44.25,0.183
128.65,44.25,0.149
128.75,44.25,0.138
128.85,44.25,0.148
128.95,44.25,0.171
129.05,44.25,0.198
129.15,44.25,0.198
129.25,44.25,0.186
129.35,44.25,0.185
129.45,44.25,0.175
129.55,44.25,0.167
129.65,44.25,0.166
129.75,44.25,0.196
129.85,44.25,0.113
129.95,44.25,0.114
130.05,44.25,0.116
130.15,44.25,0.1
130.25,44.25,0.194
130.35,44.25,0.086
130.45,44.25,0.119
130.55,44.25,0.088
130.65,44.25,0.108
130.75,44.25,0.182
130.85,44.25,0.118
130.95,44.25,0.106
131.05,44.25,0.09
131.15,44.25,0.086
127.55,44.35,0.121
127.65,44.35,0.143
127.75,44.35,0.126
127.85,44.35,0.157
127.95,44.35,0.169
128.15,44.35,0.137
128.55,44.35,0.15
128.65,44.35,0.159
128.75,44.35,0.149
128.85,44.35,0.13
128.95,44.35,0.14
129.05,44.35,0.16
129.15,44.35,0.18
129.25,44.35,0.189
129.35,44.35,0.188
129.45,44.35,0.188
129.55,44.35,0.189
129.65,44.35,0.177
129.75,44.35,0.103
129.85,44.35,0.08
129.95,44.35,0.092
130.05,44.35,0.095
130.15,44.35,0.118
130.25,44.35,0.172
130.35,44.35,0.104
130.45,44.35,0.094
130.55,44.35,0.113
130.65,44.35,0.094
130.75,44.35,0.177
130.85,44.35,0.095
130.95,44.35,0.109
131.05,44.35,0.086
131.15,44.35,0.084
127.55,44.45,0.185
127.65,44.45,0.177
127.75,44.45,0.167
127.85,44.45,0.168
127.95,44.45,0.147
128.05,44.45,0.12
128.15,44.45,0.139
128.25,44.45,0.155
128.45,44.45,0.157
128.55,44.45,0.137
128.65,44.45,0.12
128.75,44.45,0.132
128.85,44.45,0.143
128.95,44.45,0.134
129.05,44.45,0.142
129.15,44.45,0.122
129.25,44.45,0.18
129.35,44.45,0.169
129.45,44.45,0.198
129.55,44.45,0.199
129.65,44.45,0.197
129.75,44.45,0.093
129.85,44.45,0.103
129.95,44.45,0.083
130.05,44.45,0.085
130.15,44.45,0.088
130.25,44.45,0.169
130.35,44.45,0.11
130.45,44.45,0.108
130.55,44.45,0.109
130.65,44.45,0.099
130.75,44.45,0.162
130.85,44.45,0.182
130.95,44.45,0.115
131.05,44.45,0.113
131.15,44.45,0.103
127.65,44.55,0.143
127.75,44.55,0.197
127.85,44.55,0.127
127.95,44.55,0.157
128.05,44.55,0.157
128.15,44.55,0.156
128.25,44.55,0.121
128.35,44.55,0.142
128.45,44.55,0.154
128.55,44.55,0.146
128.65,44.55,0.149
128.75,44.55,0.133
128.85,44.55,0.133
128.95,44.55,0.155
129.05,44.55,0.126
129.15,44.55,0.144
129.25,44.55,0.121
129.35,44.55,0.191
129.45,44.55,0.189
129.55,44.55,0.197
129.65,44.55,0.176
129.75,44.55,0.196
129.85,44.55,0.196
129.95,44.55,0.101
130.05,44.55,0.103
130.15,44.55,0.115
130.25,44.55,0.167
130.35,44.55,0.095
130.45,44.55,0.092
130.55,44.55,0.105
130.65,44.55,0.085
130.75,44.55,0.105
130.85,44.55,0.093
130.95,44.55,0.112
131.05,44.55,0.105
127.05,44.65,0.251
127.15,44.65,0.195
127.25,44.65,0.174
127.35,44.65,0.196
127.45,44.65,0.166
127.55,44.65,0.121
127.65,44.65,0.176
127.75,44.65,0.167
127.85,44.65,0.178
127.95,44.65,0.19
128.05,44.65,0.138
128.15,44.65,0.149
128.25,44.65,0.171
128.35,44.65,0.179
128.45,44.65,0.199
128.55,44.65,0.182
128.65,44.65,0.172
128.75,44.65,0.164
128.85,44.65,0.141
128.95,44.65,0.153
129.05,44.65,0.125
129.15,44.65,0.152
129.25,44.65,0.121
129.35,44.65,0.13
129.45,44.65,0.18
129.55,44.65,0.167
129.65,44.65,0.168
129.75,44.65,0.168
129.85,44.65,0.187
129.95,44.65,0.084
130.05,44.65,0.086
130.15,44.65,0.105
130.25,44.65,0.187
130.35,44.65,0.186
130.45,44.65,0.105
130.55,44.65,0.095
130.65,44.65,0.095
130.75,44.65,0.112
130.85,44.65,0.1
130.95,44.65,0.11
131.05,44.65,0.083
127.05,44.75,0.386
127.15,44.75,0.198
127.25,44.75,0.165
127.35,44.75,0.164
127.45,44.75,0.163
127.55,44.75,0.174
127.65,44.75,0.186
127.75,44.75,0.167
127.85,44.75,0.167
127.95,44.75,0.189
128.05,44.75,0.147
128.15,44.75,0.148
128.25,44.75,0.158
128.35,44.75,0.128
128.45,44.75,0.128
128.55,44.75,0.14
128.65,44.75,0.15
128.75,44.75,0.128
128.85,44.75,0.146
128.95,44.75,0.128
129.05,44.75,0.129
129.15,44.75,0.148
129.25,44.75,0.105
129.35,44.75,0.095
129.45,44.75,0.106
129.55,44.75,0.085
129.65,44.75,0.116
129.75,44.75,0.171
129.85,44.75,0.181
129.95,44.75,0.1
130.05,44.75,0.111
130.15,44.75,0.119
130.25,44.75,0.105
130.35,44.75,0.186
130.45,44.75,0.196
130.55,44.75,0.118
130.65,44.75,0.105
130.75,44.75,0.092
130.85,44.75,0.093
130.95,44.75,0.091
131.05,44.75,0.081
127.05,44.85,0.365
127.15,44.85,0.178
127.25,44.85,0.164
127.35,44.85,0.173
127.45,44.85,0.192
127.55,44.85,0.192
127.65,44.85,0.165
127.75,44.85,0.186
127.85,44.85,0.186
127.95,44.85,0.179
128.05,44.85,0.147
128.15,44.85,0.138
128.25,44.85,0.171
128.35,44.85,0.181
128.45,44.85,0.19
128.55,44.85,0.181
128.65,44.85,0.189
128.75,44.85,0.177
128.85,44.85,0.167
128.95,44.85,0.168
129.05,44.85,0.085
129.15,44.85,0.085
129.25,44.85,0.115
129.35,44.85,0.097
129.45,44.85,0.099
