areaid,cityname,forecasttime,temperature,pheno,wind_direction,wind_speed
101300107,上林,2015-02-04 08:00:00,14,多云,东南风,小于3
101300107,上林,2015-02-04 20:00:00,9,小雨,东北风,小于3
101300107,上林,2015-02-05 08:00:00,12,小雨,东北风,小于3
101300107,上林,2015-02-05 20:00:00,7,阴,东北风,小于3
101300107,上林,2015-02-06 08:00:00,11,阴,东北风,小于3
101300107,上林,2015-02-06 20:00:00,7,小雨,东北风,小于3
101300107,上林,2015-02-07 08:00:00,10,小雨,东北风,小于3
101200911,三峡,2015-01-31 20:00:00,0,小雪,微风,小于3
101200911,三峡,2015-02-01 08:00:00,6,阴,微风,小于3
101200911,三峡,2015-02-01 20:00:00,1,阴,微风,小于3
101200911,三峡,2015-02-02 08:00:00,6,阴,微风,小于3
101200911,三峡,2015-02-02 20:00:00,1,阴,微风,小于3
101200911,三峡,2015-02-03 08:00:00,10,小雨,微风,小于3
101200911,三峡,2015-02-03 20:00:00,2,小雨,微风,小于3
101200911,三峡,2015-02-04 08:00:00,11,多云,微风,小于3
101200911,三峡,2015-02-04 20:00:00,3,多云,微风,小于3
101200911,三峡,2015-02-05 08:00:00,12,多云,微风,小于3
101200911,三峡,2015-02-05 20:00:00,2,多云,微风,小于3
101200911,三峡,2015-02-06 08:00:00,13,多云,微风,小于3
101200911,三峡,2015-02-06 20:00:00,3,多云,微风,小于3
101200911,三峡,2015-02-07 08:00:00,11,晴,微风,小于3
101091011,鸡泽,2015-01-31 20:00:00,-6,多云,北风,小于3
101091011,鸡泽,2015-02-01 08:00:00,4,多云,南风,小于3
101091011,鸡泽,2015-02-01 20:00:00,-6,多云,南风,小于3
101091011,鸡泽,2015-02-02 08:00:00,4,多云,南风,小于3
101091011,鸡泽,2015-02-02 20:00:00,-5,多云,南风,小于3
101091011,鸡泽,2015-02-03 08:00:00,5,晴,北风,小于3
101091011,鸡泽,2015-02-03 20:00:00,-5,晴,北风,小于3
101091011,鸡泽,2015-02-04 08:00:00,5,晴,北风,小于3
101091011,鸡泽,2015-02-04 20:00:00,-6,多云,北风,小于3
101091011,鸡泽,2015-02-05 08:00:00,4,晴,北风,小于3
101091011,鸡泽,2015-02-05 20:00:00,-4,晴,北风,小于3
101091011,鸡泽,2015-02-06 08:00:00,5,晴,北风,小于3
101091011,鸡泽,2015-02-06 20:00:00,-4,多云,北风,小于3
101091011,鸡泽,2015-02-07 08:00:00,6,多云,北风,小于3
101060104,九台,2015-01-31 20:00:00,-23,晴,西南风,小于3
101060104,九台,2015-02-01 08:00:00,-6,晴,西南风,小于3
101060104,九台,2015-02-01 20:00:00,-18,晴,西南风,小于3
101060104,九台,2015-02-02 08:00:00,-4,晴,东南风,小于3
101060104,九台,2015-02-02 20:00:00,-18,晴,东南风,小于3
101060104,九台,2015-02-03 08:00:00,-5,多云,北风,小于3
101060104,九台,2015-02-03 20:00:00,-17,多云,北风,小于3
101060104,九台,2015-02-04 08:00:00,-7,多云,北风,小于3
101060104,九台,2015-02-04 20:00:00,-21,晴,西南风,小于3
101060104,九台,2015-02-05 08:00:00,-8,晴,西南风,小于3
101060104,九台,2015-02-05 20:00:00,-20,多云,西风,小于3
101060104,九台,2015-02-06 08:00:00,-9,小雪,西风,小于3
101060104,九台,2015-02-06 20:00:00,-19,小雪,西北风,3-4
101060104,九台,2015-02-07 08:00:00,-11,小雪,西北风,3-4
101300507,灵川,2015-01-31 20:00:00,3,阴,北风,小于3
101300507,灵川,2015-02-01 08:00:00,7,阴,北风,小于3
101300507,灵川,2015-02-01 20:00:00,5,阴,北风,小于3
101300507,灵川,2015-02-02 08:00:00,10,阴,北风,小于3
101300507,灵川,2015-02-02 20:00:00,6,小雨,北风,小于3
101300507,灵川,2015-02-03 08:00:00,10,小雨,北风,小于3
101300507,灵川,2015-02-03 20:00:00,7,小雨,北风,小于3
101300507,灵川,2015-02-04 08:00:00,9,小雨,北风,小于3
101300507,灵川,2015-02-04 20:00:00,6,小雨,北风,小于3
101300507,灵川,2015-02-05 08:00:00,8,小雨,北风,小于3
101300507,灵川,2015-02-05 20:00:00,5,阴,北风,小于3
101300507,灵川,2015-02-06 08:00:00,10,阴,北风,小于3
101300507,灵川,2015-02-06 20:00:00,5,阴,北风,小于3
101300507,灵川,2015-02-07 08:00:00,10,阴,北风,小于3
101280409,梅县,2015-01-31 20:00:00,8,阴,微风,小于3
101280409,梅县,2015-02-01 08:00:00,18,多云,微风,小于3
101280409,梅县,2015-02-01 20:00:00,9,多云,微风,小于3
101280409,梅县,2015-02-02 08:00:00,20,多云,微风,小于3
101280409,梅县,2015-02-02 20:00:00,10,多云,微风,小于3
101280409,梅县,2015-02-03 08:00:00,20,多云,微风,小于3
101280409,梅县,2015-02-03 20:00:00,8,多云,微风,小于3
101280409,梅县,2015-02-04 08:00:00,18,阴,微风,小于3
101280409,梅县,2015-02-04 20:00:00,7,阴,微风,小于3
101280409,梅县,2015-02-05 08:00:00,16,多云,微风,小于3
101280409,梅县,2015-02-05 20:00:00,5,多云,微风,小于3
101280409,梅县,2015-02-06 08:00:00,17,多云,微风,小于3
101280409,梅县,2015-02-06 20:00:00,6,多云,微风,小于3
101280409,梅县,2015-02-07 08:00:00,18,多云,微风,小于3
101080506,开鲁,2015-01-31 20:00:00,-15,晴,西风,3-4
101080506,开鲁,2015-02-01 08:00:00,0,晴,西风,3-4
101080506,开鲁,2015-02-01 20:00:00,-13,晴,东南风,3-4
101080506,开鲁,2015-02-02 08:00:00,0,多云,东南风,3-4
101080506,开鲁,2015-02-02 20:00:00,-13,多云,东风,3-4
101080506,开鲁,2015-02-03 08:00:00,-4,小雪,西风,3-4
101080506,开鲁,2015-02-03 20:00:00,-13,多云,西北风,3-4
101080506,开鲁,2015-02-04 08:00:00,-4,晴,西北风,3-4
101080506,开鲁,2015-02-04 20:00:00,-14,晴,北风,3-4
101080506,开鲁,2015-02-05 08:00:00,-3,多云,北风,3-4
101080506,开鲁,2015-02-05 20:00:00,-14,晴,西北风,3-4
101080506,开鲁,2015-02-06 08:00:00,-3,晴,西北风,3-4
101080506,开鲁,2015-02-06 20:00:00,-15,晴,西北风,3-4
101080506,开鲁,2015-02-07 08:00:00,-8,晴,西北风,3-4
101120504,蓬莱,2015-01-31 20:00:00,-6,晴,西北风,3-4
101120504,蓬莱,2015-02-01 08:00:00,2,晴,西北风,3-4
101120504,蓬莱,2015-02-01 20:00:00,-5,晴,西北风,3-4
101120504,蓬莱,2015-02-02 08:00:00,4,多云,南风,3-4
101120504,蓬莱,2015-02-02 20:00:00,-3,多云,南风,3-4
101120504,蓬莱,2015-02-03 08:00:00,5,阴,北风,3-4
101120504,蓬莱,2015-02-03 20:00:00,-2,多云,北风,3-4
101120504,蓬莱,2015-02-04 08:00:00,2,阵雪,北风,5-6
101120504,蓬莱,2015-02-04 20:00:00,-2,阵雪,北风,5-6
101120504,蓬莱,2015-02-05 08:00:00,2,晴,西北风,4-5
101120504,蓬莱,2015-02-05 20:00:00,-3,晴,西北风,4-5
101120504,蓬莱,2015-02-06 08:00:00,4,晴,北风,3-4
101120504,蓬莱,2015-02-06 20:00:00,-3,晴,西北风,3-4
101120504,蓬莱,2015-02-07 08:00:00,4,多云,西北风,3-4
101250704,安化,2015-01-31 20:00:00,0,雨夹雪,北风,小于3
101250704,安化,2015-02-01 08:00:00,3,雨夹雪,北风,小于3
101250704,安化,2015-02-01 20:00:00,1,小雨,北风,小于3
101250704,安化,2015-02-02 08:00:00,4,小雨,北风,小于3
101250704,安化,2015-02-02 20:00:00,3,小雨,北风,小于3
101250704,安化,2015-02-03 08:00:00,6,小雨,北风,小于3
101250704,安化,2015-02-03 20:00:00,4,小雨,北风,小于3
101250704,安化,2015-02-04 08:00:00,9,多云,北风,小于3
101250704,安化,2015-02-04 20:00:00,3,多云,北风,小于3
101250704,安化,2015-02-05 08:00:00,9,多云,北风,小于3
101250704,安化,2015-02-05 20:00:00,2,多云,北风,小于3
101250704,安化,2015-02-06 08:00:00,10,阴,北风,小于3
101250704,安化,2015-02-06 20:00:00,2,多云,北风,小于3
101250704,安化,2015-02-07 08:00:00,11,多云,北风,小于3
101281205,龙川,2015-01-31 20:00:00,7,多云,微风,小于3
101281205,龙川,2015-02-01 08:00:00,16,多云,微风,小于3
101281205,龙川,2015-02-01 20:00:00,9,多云,微风,小于3
101281205,龙川,2015-02-02 08:00:00,18,多云,微风,小于3
101281205,龙川,2015-02-02 20:00:00,10,多云,微风,小于3
101281205,龙川,2015-02-03 08:00:00,20,多云,微风,小于3
101281205,龙川,2015-02-03 20:00:00,10,多云,微风,小于3
101281205,龙川,2015-02-04 08:00:00,19,多云,微风,小于3
101281205,龙川,2015-02-04 20:00:00,7,多云,微风,小于3
101281205,龙川,2015-02-05 08:00:00,16,多云,微风,小于3
101281205,龙川,2015-02-05 20:00:00,6,多云,微风,小于3
101281205,龙川,2015-02-06 08:00:00,15,多云,微风,小于3
101281205,龙川,2015-02-06 20:00:00,7,多云,微风,小于3
101281205,龙川,2015-02-07 08:00:00,18,多云,微风,小于3
101210902,浦江,2015-01-31 20:00:00,2,阴,西风,小于3
101210902,浦江,2015-02-01 08:00:00,7,小雨,东风,小于3
101210902,浦江,2015-02-01 20:00:00,3,阴,东风,小于3
101210902,浦江,2015-02-02 08:00:00,9,小雨,东风,小于3
101210902,浦江,2015-02-02 20:00:00,4,小雨,东风,小于3
101210902,浦江,2015-02-03 08:00:00,12,小雨,西风,小于3
101210902,浦江,2015-02-03 20:00:00,5,小雨,西风,小于3
101210902,浦江,2015-02-04 08:00:00,10,小雨,西风,小于3
101210902,浦江,2015-02-04 20:00:00,2,阴,西风,小于3
101210902,浦江,2015-02-05 08:00:00,9,多云,东风,小于3
101210902,浦江,2015-02-05 20:00:00,-1,多云,东风,小于3
101210902,浦江,2015-02-06 08:00:00,8,多云,东风,小于3
101210902,浦江,2015-02-06 20:00:00,-2,多云,东风,小于3
101210902,浦江,2015-02-07 08:00:00,11,多云,东风,小于3
101300605,蒙山,2015-01-31 20:00:00,4,阴,北风,小于3
101300605,蒙山,2015-02-01 08:00:00,9,多云,北风,小于3
101300605,蒙山,2015-02-01 20:00:00,6,多云,北风,小于3
101300605,蒙山,2015-02-02 08:00:00,14,多云,北风,小于3
101300605,蒙山,2015-02-02 20:00:00,8,多云,北风,小于3
101300605,蒙山,2015-02-03 08:00:00,16,多云,北风,小于3
101300605,蒙山,2015-02-03 20:00:00,8,多云,北风,小于3
101300605,蒙山,2015-02-04 08:00:00,14,小雨,北风,小于3
101300605,蒙山,2015-02-04 20:00:00,6,小雨,北风,小于3
101300605,蒙山,2015-02-05 08:00:00,12,多云,北风,小于3
101300605,蒙山,2015-02-05 20:00:00,3,小雨,北风,小于3
101300605,蒙山,2015-02-06 08:00:00,13,多云,北风,小于3
101300605,蒙山,2015-02-06 20:00:00,4,多云,北风,小于3
101300605,蒙山,2015-02-07 08:00:00,15,多云,北风,小于3
101110208,彬县,2015-01-31 20:00:00,-6,小雪,微风,小于3
101110208,彬县,2015-02-01 08:00:00,0,多云,微风,小于3
101110208,彬县,2015-02-01 20:00:00,-7,阴,微风,小于3
101110208,彬县,2015-02-02 08:00:00,2,多云,微风,小于3
101110208,彬县,2015-02-02 20:00:00,-4,阴,微风,小于3
101110208,彬县,2015-02-03 08:00:00,6,阴,微风,小于3
101110208,彬县,2015-02-03 20:00:00,-4,多云,微风,小于3
101110208,彬县,2015-02-04 08:00:00,3,晴,微风,小于3
101110208,彬县,2015-02-04 20:00:00,-6,多云,微风,小于3
101110208,彬县,2015-02-05 08:00:00,2,阴,微风,小于3
101110208,彬县,2015-02-05 20:00:00,-7,阴,微风,小于3
101110208,彬县,2015-02-06 08:00:00,6,晴,微风,小于3
101110208,彬县,2015-02-06 20:00:00,-7,晴,微风,小于3
101110208,彬县,2015-02-07 08:00:00,6,晴,微风,小于3
101200705,通城,2015-01-31 20:00:00,1,雨夹雪,微风,小于3
101200705,通城,2015-02-01 08:00:00,4,雨夹雪,微风,小于3
101200705,通城,2015-02-01 20:00:00,2,小雨,微风,小于3
101200705,通城,2015-02-02 08:00:00,6,小雨,微风,小于3
101200705,通城,2015-02-02 20:00:00,2,小雨,微风,小于3
101200705,通城,2015-02-03 08:00:00,9,小雨,微风,小于3
101200705,通城,2015-02-03 20:00:00,2,小雨,微风,小于3
101200705,通城,2015-02-04 08:00:00,11,多云,微风,小于3
101200705,通城,2015-02-04 20:00:00,1,阴,微风,小于3
101200705,通城,2015-02-05 08:00:00,12,多云,微风,小于3
101200705,通城,2015-02-05 20:00:00,0,多云,微风,小于3
101200705,通城,2015-02-06 08:00:00,11,多云,微风,小于3
101200705,通城,2015-02-06 20:00:00,1,多云,微风,小于3
101200705,通城,2015-02-07 08:00:00,13,晴,微风,小于3
101120910,沂水,2015-01-31 20:00:00,-7,晴,东北风,小于3
101120910,沂水,2015-02-01 08:00:00,3,多云,东南风,小于3
101120910,沂水,2015-02-01 20:00:00,-6,多云,东风,小于3
101120910,沂水,2015-02-02 08:00:00,5,多云,东风,小于3
101120910,沂水,2015-02-02 20:00:00,-2,多云,南风,小于3
101120910,沂水,2015-02-03 08:00:00,6,多云,北风,小于3
101120910,沂水,2015-02-03 20:00:00,-3,晴,北风,3-4
101120910,沂水,2015-02-04 08:00:00,7,多云,北风,3-4
101120910,沂水,2015-02-04 20:00:00,-5,晴,北风,3-4
101120910,沂水,2015-02-05 08:00:00,7,多云,北风,3-4
101120910,沂水,2015-02-05 20:00:00,-6,晴,西风,小于3
101120910,沂水,2015-02-06 08:00:00,7,多云,南风,小于3
101120910,沂水,2015-02-06 20:00:00,-2,多云,南风,小于3
101120910,沂水,2015-02-07 08:00:00,3,晴,北风,4-5
101270903,南江,2015-01-31 20:00:00,2,阴,东北风,小于3
101270903,南江,2015-02-01 08:00:00,7,多云,东北风,小于3
101270903,南江,2015-02-01 20:00:00,3,多云,东北风,小于3
101270903,南江,2015-02-02 08:00:00,10,多云,东北风,小于3
101270903,南江,2015-02-02 20:00:00,3,多云,东北风,小于3
101270903,南江,2015-02-03 08:00:00,12,多云,东北风,小于3
101270903,南江,2015-02-03 20:00:00,4,多云,旋转风,小于3
101270903,南江,2015-02-04 08:00:00,10,多云,旋转风,小于3
101270903,南江,2015-02-04 20:00:00,4,多云,旋转风,小于3
101270903,南江,2015-02-05 08:00:00,8,小雨,北风,小于3
101270903,南江,2015-02-05 20:00:00,5,阴,旋转风,小于3
101270903,南江,2015-02-06 08:00:00,10,多云,旋转风,小于3
101270903,南江,2015-02-06 20:00:00,4,多云,旋转风,小于3
101270903,南江,2015-02-07 08:00:00,10,多云,旋转风,小于3
101060402,双辽,2015-01-31 20:00:00,-18,晴,西风,小于3
101060402,双辽,2015-02-01 08:00:00,-2,晴,西风,小于3
101060402,双辽,2015-02-01 20:00:00,-14,晴,西北风,小于3
101060402,双辽,2015-02-02 08:00:00,-1,晴,西北风,小于3
101060402,双辽,2015-02-02 20:00:00,-14,晴,西北风,小于3
101060402,双辽,2015-02-03 08:00:00,-2,多云,西北风,小于3
101060402,双辽,2015-02-03 20:00:00,-16,多云,西北风,小于3
101060402,双辽,2015-02-04 08:00:00,-8,多云,西北风,小于3
101060402,双辽,2015-02-04 20:00:00,-16,多云,西风,小于3
101060402,双辽,2015-02-05 08:00:00,-5,多云,西风,小于3
101060402,双辽,2015-02-05 20:00:00,-14,多云,西南风,小于3
101060402,双辽,2015-02-06 08:00:00,-3,小雪,西南风,小于3
101060402,双辽,2015-02-06 20:00:00,-16,中雪,西北风,小于3
101060402,双辽,2015-02-07 08:00:00,-3,小雪,西北风,小于3
101090705,盐山,2015-01-31 20:00:00,-5,多云,西风,小于3
101090705,盐山,2015-02-01 08:00:00,5,多云,南风,小于3
101090705,盐山,2015-02-01 20:00:00,-5,多云,南风,小于3
101090705,盐山,2015-02-02 08:00:00,5,多云,南风,小于3
101090705,盐山,2015-02-02 20:00:00,-4,多云,西南风,小于3
101090705,盐山,2015-02-03 08:00:00,6,多云,西风,3-4
101090705,盐山,2015-02-03 20:00:00,-4,多云,西北风,4-5
101090705,盐山,2015-02-04 08:00:00,4,晴,西北风,4-5
101090705,盐山,2015-02-04 20:00:00,-6,晴,西北风,3-4
101090705,盐山,2015-02-05 08:00:00,6,晴,西北风,3-4
101090705,盐山,2015-02-05 20:00:00,-5,晴,西风,3-4
101090705,盐山,2015-02-06 08:00:00,6,晴,西南风,3-4
101090705,盐山,2015-02-06 20:00:00,-5,晴,东北风,3-4
101090705,盐山,2015-02-07 08:00:00,3,晴,东北风,4-5
101250605,澧县,2015-01-31 20:00:00,0,雨夹雪,北风,小于3
101250605,澧县,2015-02-01 08:00:00,4,阴,北风,小于3
101250605,澧县,2015-02-01 20:00:00,1,小雨,北风,小于3
101250605,澧县,2015-02-02 08:00:00,5,小雨,北风,小于3
101250605,澧县,2015-02-02 20:00:00,3,小雨,北风,小于3
101250605,澧县,2015-02-03 08:00:00,6,小雨,北风,小于3
101250605,澧县,2015-02-03 20:00:00,4,小雨,北风,小于3
101250605,澧县,2015-02-04 08:00:00,9,多云,北风,小于3
101250605,澧县,2015-02-04 20:00:00,4,多云,北风,3-4
101250605,澧县,2015-02-05 08:00:00,10,多云,北风,3-4
101250605,澧县,2015-02-05 20:00:00,1,阴,北风,小于3
101250605,澧县,2015-02-06 08:00:00,10,多云,北风,小于3
101250605,澧县,2015-02-06 20:00:00,2,多云,北风,小于3
101250605,澧县,2015-02-07 08:00:00,11,多云,北风,小于3
101110603,柞水,2015-01-31 20:00:00,-5,小雪,微风,小于3
101110603,柞水,2015-02-01 08:00:00,3,阴,微风,小于3
101110603,柞水,2015-02-01 20:00:00,-4,阴,微风,小于3
101110603,柞水,2015-02-02 08:00:00,5,多云,微风,小于3
101110603,柞水,2015-02-02 20:00:00,-6,多云,微风,小于3
101110603,柞水,2015-02-03 08:00:00,7,晴,微风,小于3
101110603,柞水,2015-02-03 20:00:00,-7,晴,微风,小于3
101110603,柞水,2015-02-04 08:00:00,7,晴,微风,小于3
101110603,柞水,2015-02-04 20:00:00,-7,晴,微风,小于3
101110603,柞水,2015-02-05 08:00:00,7,多云,微风,小于3
101110603,柞水,2015-02-05 20:00:00,-6,多云,微风,小于3
101110603,柞水,2015-02-06 08:00:00,8,多云,微风,小于3
101110603,柞水,2015-02-06 20:00:00,-6,多云,微风,小于3
101110603,柞水,2015-02-07 08:00:00,7,晴,微风,小于3
101271104,南溪,2015-01-31 20:00:00,5,小雨,微风,小于3
101271104,南溪,2015-02-01 08:00:00,10,阴,微风,小于3
101271104,南溪,2015-02-01 20:00:00,4,阴,微风,小于3
101271104,南溪,2015-02-02 08:00:00,11,多云,微风,小于3
101271104,南溪,2015-02-02 20:00:00,7,阴,微风,小于3
101271104,南溪,2015-02-03 08:00:00,11,阴,微风,小于3
101271104,南溪,2015-02-03 20:00:00,7,阴,微风,小于3
101271104,南溪,2015-02-04 08:00:00,11,阴,微风,小于3
101271104,南溪,2015-02-04 20:00:00,6,小雨,微风,小于3
101271104,南溪,2015-02-05 08:00:00,9,小雨,微风,小于3
101271104,南溪,2015-02-05 20:00:00,5,阴,微风,小于3
101271104,南溪,2015-02-06 08:00:00,9,阴,微风,小于3
101271104,南溪,2015-02-06 20:00:00,6,阴,微风,小于3
101271104,南溪,2015-02-07 08:00:00,12,阴,微风,小于3
101060205,磐石,2015-01-31 20:00:00,-26,晴,微风,小于3
101060205,磐石,2015-02-01 08:00:00,-7,晴,微风,小于3
101060205,磐石,2015-02-01 20:00:00,-19,晴,微风,小于3
101060205,磐石,2015-02-02 08:00:00,-4,晴,微风,小于3
101060205,磐石,2015-02-02 20:00:00,-18,晴,微风,小于3
101060205,磐石,2015-02-03 08:00:00,-5,多云,微风,小于3
101060205,磐石,2015-02-03 20:00:00,-16,小雪,微风,小于3
101060205,磐石,2015-02-04 08:00:00,-9,小雪,微风,小于3
101060205,磐石,2015-02-04 20:00:00,-16,多云,微风,小于3
101060205,磐石,2015-02-05 08:00:00,-8,晴,微风,小于3
101060205,磐石,2015-02-05 20:00:00,-17,多云,西风,3-4
101060205,磐石,2015-02-06 08:00:00,-8,小雪,西风,3-4
101060205,磐石,2015-02-06 20:00:00,-23,多云,微风,小于3
101060205,磐石,2015-02-07 08:00:00,-16,多云,微风,小于3
101090915,临西,2015-01-31 20:00:00,-6,多云,南风,小于3
101090915,临西,2015-02-01 08:00:00,4,霾,南风,小于3
101090915,临西,2015-02-01 20:00:00,-7,多云,南风,小于3
101090915,临西,2015-02-02 08:00:00,4,多云,南风,小于3
101090915,临西,2015-02-02 20:00:00,-5,多云,北风,小于3
101090915,临西,2015-02-03 08:00:00,7,多云,北风,小于3
101090915,临西,2015-02-03 20:00:00,-4,多云,北风,3-4
101090915,临西,2015-02-04 08:00:00,3,晴,北风,3-4
101090915,临西,2015-02-04 20:00:00,-6,晴,北风,小于3
101090915,临西,2015-02-05 08:00:00,5,晴,北风,小于3
101090915,临西,2015-02-05 20:00:00,-4,晴,北风,小于3
101090915,临西,2015-02-06 08:00:00,4,多云,南风,小于3
101090915,临西,2015-02-06 20:00:00,-5,多云,南风,小于3
101090915,临西,2015-02-07 08:00:00,8,多云,南风,小于3
101200208,枣阳,2015-01-31 20:00:00,-1,阴,微风,小于3
101200208,枣阳,2015-02-01 08:00:00,4,阴,微风,小于3
101200208,枣阳,2015-02-01 20:00:00,-1,多云,微风,小于3
101200208,枣阳,2015-02-02 08:00:00,4,多云,微风,小于3
101200208,枣阳,2015-02-02 20:00:00,0,阴,微风,小于3
101200208,枣阳,2015-02-03 08:00:00,8,阴,微风,小于3
101200208,枣阳,2015-02-03 20:00:00,0,阴,微风,小于3
101200208,枣阳,2015-02-04 08:00:00,11,多云,微风,小于3
